store_id,influencer_id,rating
1712,213,3
1712,82,3
1712,579,1
1712,375,3
1712,169,1
1712,400,2
1712,449,4
1712,264,3
1712,344,4
1712,141,4
1712,325,3
1712,420,5
1712,464,5
1712,19,4
1712,526,3
1713,286,5
1713,493,2
1713,296,2
1713,582,3
1713,392,2
1713,227,4
1713,313,4
1713,578,2
1713,472,5
1713,108,3
1713,248,3
1713,550,5
1713,39,4
1713,17,4
1713,287,5
1714,372,3
1714,54,4
1714,557,2
1714,231,1
1714,318,4
1714,353,1
1714,126,4
1714,406,4
1714,208,2
1714,257,2
1714,304,3
1714,179,3
1714,529,3
1714,533,1
1714,54,2
1715,276,2
1715,337,2
1715,444,5
1715,126,1
1715,178,1
1715,330,5
1715,350,3
1715,361,3
1715,276,3
1715,158,2
1715,226,3
1715,534,3
1715,142,5
1715,124,5
1715,49,5
1716,577,2
1716,350,2
1716,368,5
1716,264,3
1716,368,1
1716,53,3
1716,8,1
1716,76,2
1716,211,5
1716,436,2
1716,135,5
1716,397,2
1716,68,2
1716,508,4
1716,361,3
1717,148,5
1717,395,5
1717,240,1
1717,344,4
1717,176,4
1717,218,5
1717,144,2
1717,493,1
1717,81,5
1717,367,4
1717,205,1
1717,515,1
1717,121,3
1717,220,4
1717,139,1
1718,436,1
1718,529,3
1718,205,3
1718,27,4
1718,113,5
1718,177,3
1718,161,4
1718,493,2
1718,483,2
1718,151,3
1718,119,5
1718,61,2
1718,432,1
1718,436,2
1718,106,4
1719,417,3
1719,7,4
1719,521,2
1719,124,2
1719,469,1
1719,425,3
1719,427,1
1719,340,2
1719,34,3
1719,352,3
1719,360,1
1719,221,2
1719,355,1
1719,343,2
1719,314,1
1720,379,1
1720,167,1
1720,207,2
1720,492,5
1720,238,4
1720,73,3
1720,119,2
1720,574,1
1720,184,5
1720,380,3
1720,246,4
1720,583,1
1720,328,4
1720,145,3
1720,136,2
1721,310,3
1721,413,2
1721,61,2
1721,392,2
1721,297,4
1721,495,5
1721,378,4
1721,213,5
1721,325,2
1721,231,1
1721,10,4
1721,426,2
1721,205,4
1721,203,5
1721,1,1
1722,6,5
1722,381,3
1722,517,5
1722,205,5
1722,450,5
1722,496,3
1722,302,1
1722,372,1
1722,4,2
1722,342,2
1722,138,1
1722,283,2
1722,53,2
1722,171,1
1722,244,3
1723,355,5
1723,77,3
1723,228,4
1723,29,3
1723,286,2
1723,94,5
1723,462,4
1723,106,2
1723,86,4
1723,12,2
1723,209,2
1723,147,5
1723,375,1
1723,382,1
1723,443,1
1724,9,2
1724,499,4
1724,405,5
1724,99,5
1724,446,4
1724,248,5
1724,309,2
1724,415,2
1724,58,1
1724,224,3
1724,344,4
1724,74,3
1724,88,4
1724,299,5
1724,473,1
1725,36,2
1725,167,4
1725,35,4
1725,247,2
1725,482,1
1725,351,4
1725,559,5
1725,343,2
1725,107,3
1725,567,2
1725,99,5
1725,563,1
1725,412,3
1725,207,2
1725,195,1
1726,559,5
1726,364,5
1726,289,2
1726,125,3
1726,569,3
1726,13,2
1726,469,1
1726,500,1
1726,361,2
1726,480,5
1726,12,5
1726,12,1
1726,221,3
1726,384,2
1726,477,3
1727,423,2
1727,310,3
1727,512,5
1727,75,5
1727,30,5
1727,66,2
1727,365,1
1727,378,4
1727,562,3
1727,175,1
1727,106,3
1727,316,3
1727,36,4
1727,138,1
1727,226,1
1728,134,4
1728,519,4
1728,546,3
1728,479,3
1728,73,1
1728,157,1
1728,430,1
1728,440,2
1728,529,5
1728,214,4
1728,84,4
1728,412,5
1728,366,2
1728,111,1
1728,62,4
1729,114,3
1729,529,1
1729,490,3
1729,440,3
1729,497,5
1729,281,2
1729,147,4
1729,229,4
1729,457,4
1729,123,5
1729,126,4
1729,123,3
1729,76,4
1729,534,4
1729,414,1
1730,356,5
1730,192,5
1730,218,2
1730,251,5
1730,329,3
1730,146,3
1730,473,3
1730,152,1
1730,17,1
1730,350,4
1730,166,3
1730,571,2
1730,299,3
1730,351,4
1730,484,5
1731,411,1
1731,149,2
1731,513,1
1731,247,5
1731,222,5
1731,369,4
1731,381,2
1731,562,5
1731,489,3
1731,450,1
1731,91,2
1731,551,5
1731,518,5
1731,502,5
1731,437,5
1732,292,3
1732,157,4
1732,356,2
1732,187,3
1732,412,2
1732,505,2
1732,352,1
1732,209,1
1732,318,2
1732,570,3
1732,339,5
1732,370,4
1732,498,4
1732,17,1
1732,366,4
1733,237,2
1733,171,3
1733,426,5
1733,463,1
1733,273,5
1733,97,4
1733,513,3
1733,311,5
1733,544,5
1733,139,5
1733,18,3
1733,178,4
1733,357,2
1733,451,4
1733,272,3
1734,256,1
1734,196,4
1734,82,4
1734,173,1
1734,288,1
1734,112,2
1734,168,4
1734,28,2
1734,338,1
1734,287,2
1734,249,2
1734,61,4
1734,566,2
1734,73,4
1734,462,2
1735,99,3
1735,289,4
1735,489,1
1735,232,3
1735,147,2
1735,165,5
1735,271,4
1735,9,3
1735,325,3
1735,230,1
1735,559,1
1735,246,1
1735,493,1
1735,395,2
1735,298,5
1736,224,1
1736,267,3
1736,409,2
1736,109,2
1736,579,1
1736,550,5
1736,59,5
1736,467,5
1736,79,5
1736,294,3
1736,371,1
1736,324,5
1736,234,3
1736,373,1
1736,449,5
1737,7,3
1737,256,2
1737,305,1
1737,105,1
1737,469,4
1737,479,4
1737,29,2
1737,286,1
1737,374,5
1737,242,1
1737,132,3
1737,526,5
1737,476,3
1737,141,5
1737,307,3
1738,66,5
1738,479,5
1738,546,2
1738,496,5
1738,561,2
1738,26,1
1738,517,4
1738,441,5
1738,136,5
1738,517,5
1738,98,2
1738,536,2
1738,268,2
1738,179,1
1738,126,1
1739,316,5
1739,497,2
1739,442,2
1739,562,1
1739,455,4
1739,382,1
1739,170,4
1739,249,2
1739,576,3
1739,272,3
1739,408,2
1739,105,1
1739,410,2
1739,542,2
1739,87,2
1740,0,4
1740,482,1
1740,426,4
1740,236,4
1740,402,1
1740,121,4
1740,387,5
1740,124,4
1740,180,3
1740,8,4
1740,348,5
1740,338,2
1740,95,1
1740,423,4
1740,135,1
1741,69,5
1741,250,1
1741,552,5
1741,516,4
1741,230,5
1741,283,2
1741,121,3
1741,279,1
1741,101,2
1741,137,5
1741,199,5
1741,539,2
1741,562,5
1741,547,5
1741,182,1
1742,496,5
1742,211,2
1742,344,1
1742,575,4
1742,46,3
1742,258,3
1742,467,2
1742,387,3
1742,38,3
1742,100,2
1742,448,5
1742,369,4
1742,27,1
1742,581,1
1742,287,1
1743,550,5
1743,560,3
1743,61,2
1743,22,4
1743,116,1
1743,483,4
1743,477,3
1743,581,1
1743,327,3
1743,5,3
1743,513,4
1743,422,3
1743,309,3
1743,311,3
1743,93,2
1744,442,2
1744,236,4
1744,438,4
1744,195,2
1744,480,5
1744,394,2
1744,544,3
1744,476,1
1744,181,1
1744,327,4
1744,368,2
1744,57,4
1744,457,4
1744,324,4
1744,218,4
1745,499,3
1745,13,1
1745,454,3
1745,584,2
1745,257,1
1745,168,4
1745,270,3
1745,463,4
1745,575,4
1745,402,4
1745,156,2
1745,124,3
1745,482,4
1745,151,3
1745,211,4
1746,463,2
1746,369,5
1746,194,4
1746,309,4
1746,208,1
1746,112,1
1746,261,5
1746,53,1
1746,329,4
1746,270,5
1746,474,1
1746,534,1
1746,368,2
1746,542,4
1746,540,5
1747,505,5
1747,328,3
1747,250,1
1747,518,1
1747,429,2
1747,138,2
1747,507,5
1747,257,4
1747,241,4
1747,78,1
1747,244,1
1747,108,4
1747,137,4
1747,136,2
1747,304,4
1748,383,1
1748,443,5
1748,553,2
1748,486,3
1748,326,2
1748,487,2
1748,48,2
1748,271,5
1748,101,1
1748,399,1
1748,201,5
1748,568,5
1748,516,1
1748,521,2
1748,511,4
1749,454,2
1749,252,2
1749,229,4
1749,12,2
1749,105,3
1749,366,2
1749,280,1
1749,4,5
1749,333,4
1749,68,1
1749,427,5
1749,236,3
1749,510,3
1749,221,4
1749,201,3
1750,410,2
1750,518,2
1750,54,2
1750,98,2
1750,329,5
1750,158,1
1750,424,5
1750,422,4
1750,342,5
1750,435,2
1750,36,5
1750,101,4
1750,482,5
1750,394,2
1750,260,4
1751,182,2
1751,498,3
1751,317,2
1751,506,1
1751,438,4
1751,362,5
1751,470,1
1751,513,2
1751,578,4
1751,554,5
1751,393,2
1751,273,5
1751,306,1
1751,480,5
1751,484,5
1752,232,2
1752,102,5
1752,320,1
1752,329,1
1752,553,2
1752,511,5
1752,364,4
1752,404,1
1752,548,1
1752,141,2
1752,222,2
1752,537,2
1752,33,3
1752,566,2
1752,42,5
1753,235,2
1753,486,5
1753,179,2
1753,573,3
1753,473,1
1753,27,3
1753,336,3
1753,119,5
1753,21,2
1753,563,1
1753,518,3
1753,129,3
1753,548,5
1753,529,5
1753,115,2
1754,548,1
1754,562,5
1754,354,3
1754,35,5
1754,195,3
1754,69,2
1754,544,1
1754,257,3
1754,477,2
1754,191,5
1754,299,3
1754,44,3
1754,11,4
1754,501,4
1754,266,1
1755,455,3
1755,459,2
1755,300,5
1755,181,4
1755,192,2
1755,542,2
1755,9,3
1755,20,1
1755,150,4
1755,161,5
1755,83,4
1755,269,4
1755,137,4
1755,348,2
1755,370,5
1756,509,3
1756,538,3
1756,103,4
1756,450,4
1756,14,1
1756,491,1
1756,136,1
1756,576,1
1756,260,5
1756,409,1
1756,546,5
1756,307,4
1756,45,4
1756,73,5
1756,550,1
1757,314,1
1757,256,2
1757,490,4
1757,477,5
1757,384,5
1757,436,1
1757,280,4
1757,40,5
1757,367,2
1757,23,1
1757,73,3
1757,230,1
1757,385,5
1757,539,2
1757,568,4
1758,536,2
1758,383,2
1758,26,4
1758,456,1
1758,268,3
1758,52,4
1758,490,5
1758,254,1
1758,271,2
1758,80,4
1758,212,4
1758,207,3
1758,104,2
1758,394,4
1758,215,5
1759,482,5
1759,232,1
1759,216,1
1759,336,1
1759,382,1
1759,162,3
1759,532,3
1759,90,5
1759,266,5
1759,354,1
1759,196,3
1759,276,4
1759,381,1
1759,278,1
1759,232,4
1760,164,2
1760,228,1
1760,180,2
1760,134,3
1760,530,2
1760,361,5
1760,313,5
1760,117,5
1760,423,5
1760,236,1
1760,196,5
1760,83,1
1760,420,2
1760,244,4
1760,329,5
1761,496,5
1761,352,3
1761,176,2
1761,183,1
1761,145,1
1761,497,3
1761,154,1
1761,279,3
1761,367,4
1761,480,1
1761,519,2
1761,321,2
1761,105,3
1761,253,4
1761,333,1
1762,562,1
1762,238,2
1762,151,1
1762,353,5
1762,37,1
1762,345,2
1762,127,3
1762,343,4
1762,525,2
1762,162,4
1762,125,3
1762,126,4
1762,462,3
1762,483,4
1762,358,5
1763,547,3
1763,5,5
1763,352,5
1763,147,3
1763,60,5
1763,493,1
1763,140,5
1763,481,5
1763,537,2
1763,81,4
1763,258,4
1763,311,5
1763,321,1
1763,265,4
1763,533,4
1764,476,3
1764,92,4
1764,17,4
1764,406,4
1764,342,3
1764,335,5
1764,410,2
1764,510,1
1764,245,2
1764,344,3
1764,162,4
1764,457,5
1764,298,4
1764,69,2
1764,268,2
1765,558,1
1765,436,2
1765,433,5
1765,505,4
1765,470,1
1765,206,1
1765,416,3
1765,185,4
1765,572,1
1765,257,5
1765,201,5
1765,486,4
1765,132,4
1765,129,2
1765,363,1
1766,159,1
1766,194,5
1766,142,1
1766,374,5
1766,62,5
1766,430,5
1766,406,4
1766,212,1
1766,122,2
1766,101,5
1766,149,3
1766,210,4
1766,220,4
1766,363,1
1766,526,3
1767,47,1
1767,399,4
1767,393,4
1767,414,4
1767,120,5
1767,415,1
1767,84,5
1767,358,1
1767,549,2
1767,65,3
1767,183,3
1767,291,5
1767,569,1
1767,277,3
1767,187,2
1768,15,5
1768,315,4
1768,194,5
1768,199,3
1768,114,5
1768,395,3
1768,301,3
1768,406,1
1768,533,5
1768,166,4
1768,422,3
1768,90,4
1768,264,1
1768,513,1
1769,495,3
1769,312,5
1769,303,3
1769,218,5
1769,143,3
1769,447,2
1769,25,4
1769,150,4
1769,173,5
1769,223,4
1769,333,1
1769,61,1
1769,361,5
1769,403,3
1769,202,4
1770,401,4
1770,577,1
1770,118,4
1770,232,3
1770,291,5
1770,45,1
1770,411,5
1770,457,5
1770,496,5
1770,515,5
1770,4,5
1770,143,2
1770,578,1
1770,464,2
1770,227,1
1771,363,1
1771,357,1
1771,95,5
1771,579,3
1771,485,4
1771,172,5
1771,356,5
1771,374,4
1771,277,4
1771,237,2
1771,19,4
1771,117,2
1771,437,2
1771,347,5
1771,146,2
1772,4,4
1772,303,2
1772,64,4
1772,64,1
1772,202,1
1772,9,2
1772,334,4
1772,251,3
1772,93,4
1772,579,2
1772,311,4
1772,165,5
1772,548,2
1772,225,4
1772,328,2
1773,294,1
1773,243,3
1773,367,1
1773,190,4
1773,161,1
1773,222,1
1773,1,4
1773,348,5
1773,243,5
1773,347,2
1773,505,3
1773,129,4
1773,187,5
1773,161,2
1773,268,1
1774,131,4
1774,524,4
1774,22,5
1774,334,5
1774,24,2
1774,146,3
1774,186,4
1774,102,1
1774,357,4
1774,118,1
1774,442,2
1774,80,1
1774,479,4
1774,541,5
1774,316,4
1775,322,1
1775,104,2
1775,172,1
1775,508,3
1775,155,1
1775,81,2
1775,333,1
1775,491,5
1775,136,3
1775,111,3
1775,155,3
1775,234,4
1775,254,4
1775,230,2
1775,459,2
1776,9,1
1776,10,3
1776,361,1
1776,173,3
1776,7,4
1776,254,4
1776,140,1
1776,29,3
1776,7,3
1776,55,3
1776,356,5
1776,502,5
1776,324,2
1776,550,2
1776,233,4
1777,342,5
1777,211,5
1777,313,2
1777,551,5
1777,504,3
1777,223,2
1777,139,3
1777,384,2
1777,479,1
1777,440,1
1777,460,2
1777,283,3
1777,544,3
1777,313,1
1777,566,5
1778,250,5
1778,422,2
1778,516,5
1778,332,4
1778,221,2
1778,291,3
1778,250,2
1778,376,5
1778,30,1
1778,544,3
1778,143,4
1778,178,5
1778,541,4
1778,542,4
1778,190,1
1779,317,2
1779,326,3
1779,455,1
1779,165,3
1779,290,2
1779,357,4
1779,385,2
1779,100,2
1779,258,5
1779,248,4
1779,121,3
1779,570,4
1779,374,3
1779,471,1
1779,361,4
1780,87,2
1780,466,3
1780,439,5
1780,83,1
1780,451,3
1780,328,3
1780,525,1
1780,46,1
1780,494,3
1780,398,4
1780,345,5
1780,45,3
1780,192,3
1780,224,2
1780,334,2
1781,557,2
1781,174,5
1781,108,1
1781,534,4
1781,199,4
1781,549,2
1781,394,4
1781,280,2
1781,530,5
1781,367,1
1781,559,5
1781,516,4
1781,45,5
1781,271,4
1781,545,1
1782,11,3
1782,37,2
1782,565,5
1782,323,2
1782,330,2
1782,18,1
1782,98,2
1782,29,2
1782,8,2
1782,521,1
1782,176,2
1782,328,1
1782,15,3
1782,531,3
1782,323,1
1783,170,5
1783,550,2
1783,60,1
1783,153,2
1783,222,3
1783,221,4
1783,250,5
1783,105,1
1783,298,4
1783,530,3
1783,175,3
1783,260,5
1783,340,1
1783,346,1
1783,578,3
1784,110,4
1784,48,3
1784,386,4
1784,458,2
1784,113,5
1784,338,2
1784,575,5
1784,103,2
1784,190,2
1784,421,1
1784,215,4
1784,115,2
1784,310,5
1784,281,3
1784,571,1
1785,172,3
1785,286,5
1785,297,1
1785,72,2
1785,380,2
1785,572,5
1785,113,5
1785,327,3
1785,525,5
1785,50,2
1785,186,2
1785,32,4
1785,402,5
1785,397,3
1785,184,4
1786,383,3
1786,247,1
1786,533,5
1786,581,4
1786,202,2
1786,69,2
1786,385,2
1786,115,1
1786,174,5
1786,519,2
1786,0,5
1786,67,1
1786,466,2
1786,151,1
1786,420,4
1787,480,3
1787,10,1
1787,432,4
1787,149,1
1787,135,5
1787,399,2
1787,58,2
1787,117,5
1787,431,4
1787,382,5
1787,246,1
1787,176,2
1787,417,4
1787,105,1
1788,198,2
1788,520,1
1788,300,1
1788,408,4
1788,135,1
1788,39,1
1788,329,4
1788,282,1
1788,511,1
1788,126,2
1788,420,3
1788,311,3
1788,523,4
1788,99,1
1788,235,2
1789,177,3
1789,73,2
1789,486,4
1789,386,2
1789,322,3
1789,315,3
1789,85,1
1789,354,1
1789,481,2
1789,387,4
1789,248,2
1789,479,1
1789,300,4
1789,450,2
1789,160,5
1790,113,2
1790,91,5
1790,521,1
1790,467,1
1790,201,5
1790,400,4
1790,32,4
1790,356,1
1790,109,1
1790,208,1
1790,563,2
1790,120,5
1790,423,5
1790,191,5
1790,496,4
1791,465,1
1791,244,3
1791,120,4
1791,7,5
1791,155,3
1791,317,2
1791,508,3
1791,202,3
1791,88,1
1791,248,5
1791,177,2
1791,500,3
1791,157,1
1791,494,4
1791,478,2
1792,150,3
1792,463,3
1792,132,3
1792,108,3
1792,388,4
1792,247,2
1792,129,5
1792,427,4
1792,328,2
1792,62,3
1792,532,3
1792,443,3
1792,516,3
1792,86,3
1792,555,4
1793,301,4
1793,31,3
1793,8,5
1793,303,5
1793,557,5
1793,161,2
1793,59,2
1793,82,3
1793,261,2
1793,61,3
1793,421,2
1793,209,4
1793,118,1
1793,477,5
1793,359,4
1794,426,3
1794,253,1
1794,75,5
1794,465,2
1794,342,3
1794,66,5
1794,376,2
1794,75,4
1794,224,1
1794,389,5
1794,188,3
1794,369,1
1794,179,5
1794,71,5
1794,257,3
1795,100,4
1795,0,5
1795,409,2
1795,100,2
1795,380,4
1795,160,3
1795,28,4
1795,218,4
1795,97,4
1795,492,3
1795,27,1
1795,53,2
1795,12,2
1795,29,5
1795,459,3
1796,23,3
1796,86,4
1796,165,4
1796,125,1
1796,507,1
1796,536,4
1796,530,3
1796,330,3
1796,423,3
1796,212,4
1796,528,1
1796,422,2
1796,432,3
1796,252,1
1796,360,2
1797,334,2
1797,387,5
1797,79,3
1797,40,4
1797,419,4
1797,112,1
1797,187,2
1797,150,1
1797,146,4
1797,385,2
1797,507,3
1797,398,4
1797,384,3
1797,195,1
1797,531,4
1798,545,5
1798,510,4
1798,411,3
1798,386,2
1798,73,4
1798,579,2
1798,213,5
1798,47,3
1798,52,4
1798,245,3
1798,414,5
1798,542,2
1798,28,4
1798,175,4
1798,487,3
1799,263,3
1799,279,3
1799,169,4
1799,110,5
1799,79,3
1799,25,5
1799,227,5
1799,530,3
1799,579,1
1799,245,5
1799,184,1
1799,496,1
1799,160,3
1799,59,3
1799,78,1
1800,251,4
1800,109,2
1800,221,3
1800,457,3
1800,248,1
1800,66,5
1800,96,1
1800,487,1
1800,471,4
1800,203,1
1800,414,2
1800,116,5
1800,538,2
1800,244,3
1800,164,1
1801,502,2
1801,57,3
1801,428,2
1801,306,2
1801,9,2
1801,574,3
1801,477,4
1801,546,2
1801,514,2
1801,61,4
1801,191,4
1801,55,3
1801,313,2
1801,65,1
1801,281,5
1802,48,5
1802,230,1
1802,70,1
1802,207,4
1802,21,4
1802,182,3
1802,456,3
1802,543,1
1802,227,3
1802,472,3
1802,329,3
1802,170,2
1802,283,3
1802,60,3
1802,513,2
1803,20,2
1803,352,2
1803,237,5
1803,282,1
1803,515,2
1803,143,1
1803,283,3
1803,259,5
1803,208,2
1803,309,4
1803,193,3
1803,79,5
1803,56,2
1803,209,4
1803,545,5
1804,521,4
1804,441,5
1804,151,1
1804,328,5
1804,195,5
1804,167,4
1804,51,4
1804,332,3
1804,454,1
1804,267,2
1804,394,2
1804,310,2
1804,321,2
1804,416,1
1804,225,5
1805,485,1
1805,269,3
1805,366,4
1805,514,4
1805,130,5
1805,127,1
1805,31,1
1805,396,1
1805,571,3
1805,227,3
1805,577,5
1805,130,1
1805,131,1
1805,35,4
1805,236,1
1806,393,2
1806,228,5
1806,537,5
1806,145,1
1806,169,1
1806,530,1
1806,38,1
1806,16,4
1806,27,2
1806,21,3
1806,173,5
1806,85,3
1806,116,1
1806,401,5
1806,246,5
1807,153,1
1807,513,4
1807,87,3
1807,1,1
1807,513,1
1807,27,5
1807,418,1
1807,53,3
1807,432,2
1807,266,5
1807,74,3
1807,341,5
1807,435,4
1807,82,1
1807,403,2
1808,462,3
1808,5,3
1808,292,5
1808,431,3
1808,166,5
1808,119,1
1808,122,3
1808,391,3
1808,464,3
1808,435,5
1808,572,5
1808,199,1
1808,470,1
1808,128,5
1808,238,1
1809,152,5
1809,563,2
1809,55,4
1809,249,5
1809,258,2
1809,244,2
1809,174,5
1809,87,4
1809,334,2
1809,188,2
1809,526,5
1809,409,1
1809,468,3
1809,65,4
1810,359,3
1810,358,1
1810,146,2
1810,330,1
1810,359,1
1810,89,2
1810,540,4
1810,344,3
1810,558,2
1810,397,5
1810,181,5
1810,525,3
1810,223,5
1810,97,4
1810,377,2
1811,303,3
1811,52,5
1811,59,5
1811,541,1
1811,317,1
1811,336,2
1811,9,1
1811,229,2
1811,468,1
1811,16,4
1811,202,4
1811,239,2
1811,112,2
1811,363,5
1811,452,1
1812,65,2
1812,406,4
1812,74,1
1812,491,1
1812,145,4
1812,572,1
1812,306,2
1812,445,4
1812,42,1
1812,227,3
1812,296,2
1812,14,3
1812,79,5
1812,57,5
1812,106,5
1813,254,5
1813,249,5
1813,520,5
1813,536,4
1813,306,3
1813,208,1
1813,276,1
1813,295,3
1813,235,1
1813,303,4
1813,365,2
1813,117,3
1813,148,1
1813,451,4
1813,472,3
1814,454,4
1814,92,5
1814,446,2
1814,263,4
1814,379,4
1814,491,2
1814,119,5
1814,330,3
1814,148,3
1814,291,1
1814,133,4
1814,200,2
1814,150,1
1814,342,4
1814,94,3
1815,326,2
1815,475,4
1815,311,5
1815,457,1
1815,132,1
1815,252,1
1815,235,5
1815,52,3
1815,308,4
1815,39,5
1815,524,2
1815,177,3
1815,493,5
1815,478,3
1815,451,5
1816,186,1
1816,131,1
1816,30,2
1816,193,1
1816,233,3
1816,445,2
1816,209,2
1816,46,5
1816,43,2
1816,336,2
1816,200,3
1816,208,3
1816,423,5
1816,241,4
1816,457,5
1817,218,2
1817,377,4
1817,456,5
1817,278,2
1817,88,4
1817,334,5
1817,424,5
1817,164,3
1817,228,2
1817,96,2
1817,150,3
1817,252,3
1817,573,3
1817,549,5
1817,44,3
1818,235,5
1818,77,4
1818,197,5
1818,471,2
1818,177,2
1818,126,1
1818,499,5
1818,250,1
1818,119,1
1818,227,4
1818,161,2
1818,407,4
1818,445,4
1818,431,2
1818,558,5
1819,163,2
1819,266,4
1819,126,5
1819,265,1
1819,514,4
1819,220,5
1819,101,2
1819,571,2
1819,358,3
1819,96,3
1819,503,5
1819,400,5
1819,373,3
1819,339,5
1819,313,1
1820,265,3
1820,428,3
1820,516,1
1820,455,1
1820,443,1
1820,273,3
1820,278,1
1820,417,5
1820,12,1
1820,298,2
1820,559,5
1820,228,3
1820,75,5
1820,356,4
1820,320,2
1821,202,2
1821,415,3
1821,88,4
1821,295,5
1821,87,4
1821,50,5
1821,291,4
1821,63,2
1821,105,4
1821,424,2
1821,101,5
1821,180,3
1821,209,5
1821,564,4
1822,65,5
1822,339,3
1822,211,5
1822,320,4
1822,35,5
1822,583,5
1822,134,1
1822,422,5
1822,561,3
1822,86,5
1822,202,4
1822,391,2
1822,243,3
1822,468,2
1822,371,4
1823,121,1
1823,427,1
1823,32,2
1823,443,5
1823,277,4
1823,0,2
1823,4,4
1823,246,1
1823,496,4
1823,303,4
1823,133,5
1823,56,1
1823,321,3
1823,155,4
1823,112,2
1824,527,4
1824,139,3
1824,421,1
1824,147,2
1824,437,5
1824,75,1
1824,185,3
1824,221,1
1824,533,3
1824,43,1
1824,392,4
1824,207,4
1824,52,5
1824,139,5
1824,249,2
1825,262,1
1825,169,4
1825,74,5
1825,126,2
1825,498,1
1825,382,1
1825,512,5
1825,302,2
1825,87,4
1825,79,1
1825,184,1
1825,390,4
1825,273,1
1825,261,5
1825,423,1
1826,254,1
1826,351,1
1826,52,2
1826,582,4
1826,415,2
1826,59,4
1826,306,5
1826,183,5
1826,173,2
1826,571,3
1826,139,3
1826,16,3
1826,40,5
1826,384,2
1826,477,1
1827,158,5
1827,43,1
1827,331,3
1827,364,2
1827,131,2
1827,329,4
1827,318,5
1827,289,1
1827,236,3
1827,368,4
1827,170,1
1827,490,4
1827,148,4
1827,24,5
1827,389,2
1828,226,5
1828,56,4
1828,78,1
1828,126,2
1828,147,2
1828,347,2
1828,437,4
1828,578,4
1828,425,3
1828,506,2
1828,181,4
1828,504,5
1828,179,4
1828,464,1
1828,374,2
1829,180,4
1829,238,2
1829,338,3
1829,431,4
1829,466,3
1829,394,4
1829,165,5
1829,286,5
1829,349,2
1829,460,2
1829,493,1
1829,462,5
1829,505,5
1829,310,5
1829,441,5
1830,308,1
1830,6,1
1830,253,2
1830,536,1
1830,350,5
1830,429,5
1830,267,5
1830,156,3
1830,33,3
1830,75,2
1830,550,2
1830,584,3
1830,461,4
1830,195,3
1830,91,5
1831,285,3
1831,24,4
1831,267,5
1831,167,4
1831,292,3
1831,553,2
1831,470,3
1831,348,2
1831,462,4
1831,151,1
1831,401,5
1831,242,2
1831,340,5
1831,282,5
1831,81,2
1832,242,2
1832,362,1
1832,397,5
1832,319,1
1832,140,2
1832,89,3
1832,285,3
1832,81,3
1832,9,4
1832,91,2
1832,360,5
1832,584,3
1832,573,5
1832,60,1
1832,387,4
1833,527,5
1833,343,3
1833,260,3
1833,510,5
1833,124,5
1833,475,3
1833,480,2
1833,2,4
1833,40,1
1833,554,1
1833,384,4
1833,167,1
1833,528,3
1833,461,5
1833,110,1
1834,446,1
1834,416,1
1834,499,5
1834,275,5
1834,313,3
1834,293,1
1834,96,1
1834,528,4
1834,416,5
1834,22,3
1834,561,3
1834,366,5
1834,383,2
1834,371,3
1834,451,2
1835,324,3
1835,100,2
1835,145,1
1835,144,2
1835,532,3
1835,446,3
1835,483,2
1835,399,5
1835,71,1
1835,125,1
1835,537,2
1835,159,1
1835,96,3
1835,76,2
1835,505,4
1836,257,4
1836,88,1
1836,239,2
1836,334,3
1836,397,4
1836,484,3
1836,235,4
1836,14,4
1836,364,5
1836,392,5
1836,398,1
1836,28,5
1836,99,4
1836,245,1
1836,284,5
1837,170,4
1837,193,1
1837,212,3
1837,87,2
1837,537,4
1837,389,4
1837,123,2
1837,321,1
1837,145,5
1837,194,2
1837,519,2
1837,59,3
1837,21,4
1837,59,2
1837,140,5
1838,486,4
1838,307,3
1838,244,4
1838,553,1
1838,276,1
1838,328,3
1838,415,4
1838,305,4
1838,329,1
1838,396,3
1838,83,4
1838,125,1
1838,561,1
1838,426,5
1838,208,5
1839,204,4
1839,215,3
1839,89,1
1839,33,3
1839,536,5
1839,250,3
1839,235,4
1839,423,1
1839,321,3
1839,201,4
1839,408,1
1839,493,5
1839,203,2
1840,29,4
1840,463,4
1840,164,5
1840,34,4
1840,490,1
1840,22,2
1840,233,1
1840,85,2
1840,497,4
1840,100,3
1840,344,3
1840,435,2
1840,277,5
1840,549,5
1840,523,4
1841,242,1
1841,258,5
1841,102,3
1841,38,3
1841,556,2
1841,543,4
1841,190,1
1841,388,3
1841,517,4
1841,270,3
1841,322,2
1841,186,1
1841,52,1
1841,546,2
1841,340,4
1842,368,4
1842,190,1
1842,293,5
1842,136,5
1842,254,5
1842,203,1
1842,181,3
1842,123,1
1842,116,5
1842,297,2
1842,370,4
1842,378,2
1842,164,2
1842,88,4
1842,126,3
1843,385,5
1843,262,1
1843,14,4
1843,89,1
1843,362,4
1843,535,5
1843,325,3
1843,292,5
1843,125,2
1843,66,1
1843,395,5
1843,584,1
1843,340,1
1843,494,3
1843,497,1
1844,556,3
1844,202,4
1844,579,2
1844,153,5
1844,429,4
1844,481,4
1844,59,1
1844,404,2
1844,552,1
1844,217,2
1844,86,1
1844,419,3
1844,506,4
1844,22,1
1844,144,3
1845,73,3
1845,352,2
1845,89,4
1845,519,4
1845,539,3
1845,518,5
1845,253,1
1845,450,4
1845,91,4
